01-12-2025,18228,A1,49001
01-12-2025,18461,A1,49003
01-12-2025,18483,A1,49007
01-12-2025,18426,A1,49010
01-12-2025,18228,A2,49001
01-12-2025,18461,A2,49003
01-12-2025,18483,A2,49007
01-12-2025,18426,A2,49010
01-12-2025,T1200,B1,49007
01-12-2025,18483,B2,49001
01-12-2025,19109,B2,49003
01-12-2025,T1200,B2,49007
01-12-2025,18426,B2,49010
